id,address,categories,city,country,hours,keys,latitude,longitude,menus,name,postalCode,province,twitter,websites
AVwdXZ3ZByjofQCxoW0N,"5411 Shady Ave","Beer Garden and Art Gallery,Food & Drink,Breweries",Lowville,US,"[{""day"":""Fri"",""hour"":""3:00 PM - 8:00 PM""}]",us/harrisburg/lowville/5411shadyave/-1335523881,43.78687,-75.49156,"","Barkeater Craft Brewery, Llc",13367,Harrisburg,barkeaterbrew,""
AVwdZtLzIN2L1WUfvb9o,"635 S Main St","Breweries,Food & Drink",Pittston,US,"",us/jenkinstownship/pittston/635smainst/-348974827,41.30335,-75.80521,"","Susquehanna Brewing Company",18640,"Jenkins Township","",""
AVwdjgZoByjofQCxqQQL,"3200 N W 23rd Ave","Food & Drink,Breweries,Brew Pubs,Beer & Ale,Restaurants","Pompano Beach",US,"[{""day"":""Sat"",""hour"":""Noon - Midnight""},{""day"":""Mon - Thu"",""hour"":""4:00 PM - 10:00 PM""},{""day"":""Sunday"",""hour"":""12:00 pm - 12:00 am""},{""day"":""Fri"",""hour"":""2:00 PM - Midnight""},{""day"":""Sun"",""hour"":""Noon - 8:00 PM""}]",us/fl/pompanobeach/3200nw23rdave/-554920204,26.26981,-80.15516,"","Bangin Banjo Brewing Company",33069,FL,banginbanjobrew,http://banginbanjobrewing.com
AVwdEQsakufWRAb519Rw,"317 Highway 17 N","American Restaurants,Restaurants,Hamburgers & Hot Dogs,American Restaurant and Brewery,Delicatessens","Myrtle Beach",US,"[{""day"":""Mon - Sat"",""hour"":""11:00 am - 10:00 pm""}]",us/surfside/myrtlebeach/317highway17n/-701818317,33.614292,-78.979744,"","Stadium Club",29575,Surfside,"",""
AVwdfuOykufWRAb56dcP,"394 N Moorpark Rd","Gifts & Novelties,Breweries,Beer & Ale Distributors,Wine Stores,Liquor Stores,Cigarettes & Tobacco,Wine & Distilled Beverages Retail,Beer & Ale Retail,Wine Shop, Liquor Store, and Brewery","Thousand Oaks",US,"[{""day"":""Mon - Sun"",""hour"":""9:00 AM - 10:00 PM""}]",us/ca/thousandoaks/394nmoorparkrd/-1152707038,34.182215,-118.875513,"","Total Wine & More",91360,CA,totalwine,http://totalwine.com
AVwegK0r_7pvs4fzDmVe,"1509 E Broadway","Food & Drink,Breweries",Maryville,US,"",us/tn/maryville/1509ebroadway/776934483,35.77025,-83.95906,"","Bluetick Brewery",37804,TN,"",""
AVwd96PKkufWRAb5-06Y,"10 E South St","Food & Drink,Breweries,Brewery",Harrisburg,US,"[{""day"":""Wed - Sun"",""hour"":""3:00 PM - 9:00 PM""}]",us/pa/harrisburg/10esouthst/-1495280557,40.198177,-77.18909,"","Molly Pitcher Brewing Company",17103,PA,"",http://mollypitcher.com
AVweAW19kufWRAb5_Kd0,"20 Abc Mesa Rd El Prado","Breweries,Food & Drink","El Prado",US,"",us/nm/elprado/20abcmesardelprado/-236036791,36.464294,-105.65988,"","Taos Mesa Brewing",87529,NM,"",""
AVweeZ8rkufWRAb5DQ1G,"2515 La Salle Ave","Breweries,Food & Drink",Waco,US,"",us/tx/waco/2515lasalleave/1099946039,31.52513,-97.13101,"","Bare Arms Brewing","",TX,"",""
AVwdB1c9kufWRAb51jZc,"36023 Cachagua Rd","Wineries,Wine Stores,Brewers","Carmel Valley",US,"",us/roblesdelrio/carmelvalley/36023cachaguard/-1263727334,36.41535,-121.67008,"","Szalay Winery",93924,"Robles Del Rio","",""
AVwdgL7ikufWRAb56iFO,"Ruiz Cortinez",Brewery,Pomona,US,"[{""day"":""Sun"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Sat"",""hour"":""Noon - Midnight""},{""day"":""Fri"",""hour"":""1:00 PM - Midnight""},{""day"":""Mon"",""hour"":""2:00 PM - 8:00 PM""}]",us/ca/pomona/ruizcortinez/1873817015,19.16596131,-96.15320859,"","Cheladas ""la Cura""",91769,CA,"",""
AVwdTPfD_7pvs4fz4bsc,"7648 Canal St","Beer Homebrewing Equipment & Supplies,Winemaking Equipment & Supplies,Brewer Equipment Supplies & Services,Breweries,Beer & Ale",Houston,US,"",us/tx/houston/7648canalst/-223995086,29.735447,-95.287325,"","Gulf Coast Brewing",77012,TX,"",""
AVwdf_CsByjofQCxpuHA,"830 Taft Rd",Brewers,Huntington,US,"",us/huntingtoncenter/huntington/830taftrd/243784060,44.312512,-72.959827,"","Stone Corral",5462,"Huntington Center","",http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJFvxlWX3YcamFrQRDtKjQylFh2uLCyYwc4wN7uWxk7cukNAstHK5JYD6o4gSBqaOrthLCS9ZCI5st2tsCByxE1HVifYiwH5xSS--mSVqe3l3mpKqU4GxJDszqHo6WAFLppSwWixkWHD5ppWirhOoe6F5386zSbeXbz-NVbN2jLlgAXRP6PJroP6YpFmIxy2r2WTR06OUDDdn2RdK5C42OKDUSh7ZAbnu3f_1c-alXfyKGpeO4f39OmFJJnejOiSWK3le97zmSWvm9Woopa8fHTYdyTAWvo5RzRueIai8Ig-0uN2WmqHLW-zyoW7_sxMNyevYvOmwc-JcC1nXgPXq9QEsmcAxxoi7YjcQCuynsA9I&placement=listing_profile&cs_user=unknown&cs_session=790b470fdb5d4fc5bb3696106282a52ab6c1e1e5
AVwdL1gpkufWRAb53L-S,"655 N James Rd","Breweries,Food & Drink",Columbus,US,"",us/oh/columbus/655njamesrd/-1132500771,39.986763,-82.90801,"","The Actual Brewing Tasting Room",43219,OH,"",""
AVwdLiS3ByjofQCxmV-S,"851 Campbell St","Breweries,Manufacturing","Myrtle Beach",US,"[{""day"":""Fri"",""hour"":""04:30 PM-07:00 PM""}]",us/sc/myrtlebeach/851campbellst/2116001354,33.697619,-78.887423,"","New South Brewing Company",29577,SC,"",http://www.newsouthbrewing.com
AVwdkYFrIN2L1WUfxGKU,"150 N Main St","Bars & Clubs,Breweries,Food & Drink,Nightlife","Crystal Lake",US,"[{""day"":""Sat"",""hour"":""Noon - Midnight""},{""day"":""Sun"",""hour"":""Noon - 9:00 PM""},{""day"":""Fri"",""hour"":""4:00 PM - Midnight""},{""day"":""Mon, Wed - Thu"",""hour"":""4:00 PM - 10:00 PM""}]",us/lakewood/crystallake/150nmainst/1071315515,42.245686,-88.31642,"","Crystal Lake Brewing",60014,Lakewood,"",http://crystallakebrew.com
AVwdl2mt_7pvs4fz7ZXw,"29700 S W Burkhalter Rd","Wineries,Vineyards,Brewers",Hillsboro,US,"",us/scholls/hillsboro/29700swburkhalterrd/-133348733,45.461873,-122.983633,"","Oak Knoll Winery",97123,Scholls,"",""
AVwdl3oSIN2L1WUfxVRu,"1300 24th Ave S W","American Restaurant and Brewery",Norman,US,"[{""day"":""Mon - Thu"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Sun"",""hour"":""10:30 AM - 10:00 PM""},{""day"":""Fri - Sat"",""hour"":""11:00 AM - 11:00 PM""}]",us/ok/norman/130024thavesw/1537605954,35.23408737,-97.48220444,"","Cheddar's",73069,OK,cheddars,http://cheddars.com
AVwdnprQIN2L1WUfxnDJ,"2050 Yavapai Dr","Breweries,Food & Drink",Sedona,US,"",us/az/sedona/2050yavapaidr/-687605753,34.866337,-111.796135,"","Oak Creek Brewery",86336,AZ,"",""
AVwdl2uckufWRAb57ZTX,"608 Topeka Ave","Food & Drink,Breweries",Justin,US,"",us/tx/justin/608topekaave/-1963675002,33.089836,-97.29243,"","Rabbit Hole Brewing",76247,TX,"",""
AVwc2uCIkufWRAb5zuXP,"431 5th St",Brewery,Dayton,US,"[{""day"":""Fri - Sat"",""hour"":""1:00 PM - 1:00 AM""},{""day"":""Sun"",""hour"":""1:00 PM - 11:00 PM""},{""day"":""Friday - Saturday"",""hour"":""1:00 PM - 1:00 AM""},{""day"":""Sunday"",""hour"":""1:00 PM - 11:00 PM""},{""day"":""Monday - Thursday"",""hour"":""3:00 PM - 12:00 AM""},{""day"":""Mon - Thu"",""hour"":""3:00 PM - Midnight""}]",us/oh/dayton/4315thst/-1556714076,39.7572614,-84.18395698,"[{""dateSeen"":[""2016-04-04T05:12:02Z""],""name"":""Abby Brunette (belgian Dubbel)"",""sourceURLs"":[""https://foursquare.com/v/toxic-brew-company/4dc58ccdb0fb5556ccf3d3eb/menu""]},{""dateSeen"":[""2016-04-04T05:12:02Z""],""description"":""Robust in every way, if it is too much now let it age for a few years"",""name"":""Night Ender (black Barley Wine)"",""sourceURLs"":[""https://foursquare.com/v/toxic-brew-company/4dc58ccdb0fb5556ccf3d3eb/menu""]},{""dateSeen"":[""2016-04-04T05:12:02Z""],""description"":""Located in the Oregon Historic Arts District of Dayton on 5th St. TBC is proud to offer a classic style with wheat and yeast flavors (hints of fruity esters and spicy phenols)"",""name"":""5th St. Wheat (hefeweizen)"",""sourceURLs"":[""https://foursquare.com/v/toxic-brew-company/4dc58ccdb0fb5556ccf3d3eb/menu""]},{""dateSeen"":[""2016-04-04T05:12:02Z""],""description"":""Complex nutty and caramel flavor, but not to sweet or overpowering"",""name"":""Liquid O (brown Ale)"",""sourceURLs"":[""https://foursquare.com/v/toxic-brew-company/4dc58ccdb0fb5556ccf3d3eb/menu""]},{""dateSeen"":[""2016-04-04T05:12:02Z""],""name"":""Black Tonic (stout Porter)"",""sourceURLs"":[""https://foursquare.com/v/toxic-brew-company/4dc58ccdb0fb5556ccf3d3eb/menu""]},{""dateSeen"":[""2016-04-04T05:12:02Z""],""name"":""Barley Wine"",""sourceURLs"":[""https://foursquare.com/v/toxic-brew-company/4dc58ccdb0fb5556ccf3d3eb/menu""]},{""dateSeen"":[""2016-04-04T05:12:02Z""],""description"":""Our lightest beer, an easy drinker with slight hints of biscuit and honey malts which give this ultra smooth light ale its characteristic flavor"",""name"":""Honey Biscuit (cream Ale)"",""sourceURLs"":[""https://foursquare.com/v/toxic-brew-company/4dc58ccdb0fb5556ccf3d3eb/menu""]},{""dateSeen"":[""2016-04-04T05:12:02Z""],""name"":""5 Rivers Pale Ale (pale Ale)"",""sourceURLs"":[""https://foursquare.com/v/toxic-brew-company/4dc58ccdb0fb5556ccf3d3eb/menu""]},{""dateSeen"":[""2016-04-04T05:12:02Z""],""name"":""Gem City Ruby (red Ale)"",""sourceURLs"":[""https://foursquare.com/v/toxic-brew-company/4dc58ccdb0fb5556ccf3d3eb/menu""]},{""dateSeen"":[""2016-04-04T05:12:02Z""],""name"":""Hangar 18 (porter)"",""sourceURLs"":[""https://foursquare.com/v/toxic-brew-company/4dc58ccdb0fb5556ccf3d3eb/menu""]},{""dateSeen"":[""2016-04-04T05:12:02Z""],""description"":""Lighter in color and alcohol, clean flavor, hint of select yeast strain"",""name"":""Abby Blonde (belgian Ale)"",""sourceURLs"":[""https://foursquare.com/v/toxic-brew-company/4dc58ccdb0fb5556ccf3d3eb/menu""]}]","Toxic Brew Company",45402,OH,"",http://toxicbrewcompany.com
AVwdKJFbByjofQCxmGUN,"2414 N Montana Ave","Quarries,Mining Equipment & Supplies,Bolts & Nuts,Wholesale Mining Equipment,Hydroponics,Electric Equipment & Supplies,Hydroponics Equipment & Supplies,Plumbing Fixtures Parts & Supplies,,Beer Homebrewing Equipment & Supplies,Hardware Dealers,Lawn & Garden Equipment & Supplies,Fixtures,Electric Equipment & Supplies Dealers,Keys,Tools,Plumbing Equipment Parts & Supplies,Electrical Discharge Machining,Building Materials,Work Clothes,Hardware Stores,Plumbing Supplies,Bathtub Drains,Hardware,Paint,Brewer Equipment Supplies & Services,General Merchandise Stores,Home Improvement Stores",Helena,US,"[{""day"":""Thu"",""hour"":""07:30 AM-09:00 PM""},{""day"":""Sun"",""hour"":""08:00 AM-06:00 PM""},{""day"":""Tue"",""hour"":""07:30 AM-09:00 PM""},{""day"":""Wed"",""hour"":""07:30 AM-09:00 PM""},{""day"":""Monday - Friday"",""hour"":""7:30 am - 9:00 pm""},{""day"":""Mon"",""hour"":""07:30 AM-09:00 PM""},{""day"":""Sat"",""hour"":""07:30 AM-06:00 PM""},{""day"":""Fri"",""hour"":""07:30 AM-09:00 PM""},{""day"":""Sunday"",""hour"":""8:00 am - 6:00 pm""},{""day"":""Saturday"",""hour"":""7:30 am - 7:00 pm""}]",us/mt/helena/2414nmontanaave/1202538903,46.608914,-112.020976,"","Rock Hand Ace Hardware",59601,MT,"",http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttHbdl-I1HxV43NR1AAsnf18pj33sWOeqakmMaJRxk7Qdk6egI1vuyK5AiUtjs9bv1W3UC0r9fE_WbozEm7lEFy4HJxmWHXgBCfn6IaUotw6v-h6t0TNKHRN-c8IcwVSQ9Q2jM-bZL5o-Hq777zZT7nipjmki6h90owrkXWWwc-X1R3YK4Mp0lGkj0rCFX9_R9Th4pWzz3UOyzAaDbxAvIWl-uEQzIFBuoxFnyEEFJthktF3TG-b3dFVT4C2G9MonqehqUTP0vX2ABXQFzXaHICYPWbix4azGE78Uks0EQCa8GxR9pshWIsKQuw9EuSw75m0hJeq5oX3jZbyrsyP30CyhJx8Ex8X-cXXcVuzWygRs&placement=listing_profile.b&cs_user=unknown&cs_session=bd50facfe5bb518b707588c4f84ec6007f44e77d
AVweMjCRByjofQCxwHGt,"2858 S Forest Rd","Wineries & Vineyards,Breweries,Food & Drink",Westport,US,"",us/wa/westport/2858sforestrd/2059612324,46.89121,-124.11162,"","Cranberry Road Winery Bog Water Brewing Company","",WA,"",""
AVwd-1dk_7pvs4fz-_H8,"4018 Us Hwy 93 N","Bars & Clubs,Food & Drink,Nightlife,Breweries",Stevensville,US,"",us/mt/stevensville/4018ushwy93n/299648979,46.530018,-114.10886,"","Wildwood Brewery",59870,MT,"",""
AVwd-2SrByjofQCxuOsZ,"703B Pine St","Brew Pubs,Restaurants,Food & Drink,Brewery and Bar,Beer & Ale,Breweries,Brewery and Bar South End",Burlington,US,"[{""day"":""Sunday"",""hour"":""12:00 pm - 7:00 pm""},{""day"":""Tuesday - Wednesday"",""hour"":""12:00 pm - 8:00 pm""},{""day"":""Thursday - Saturday"",""hour"":""12:00 pm - 10:00 pm""},{""day"":""Tue - Wed"",""hour"":""Noon - 8:00 PM""},{""day"":""Sun"",""hour"":""Noon - 7:00 PM""},{""day"":""Thu - Sat"",""hour"":""Noon - 10:00 PM""}]",us/burl/burlington/703bpinest/1050984437,44.45927,-73.21442,"","Queen City Brewery",5401,Burl,"",http://www.queencitybrewery.com
AVwdCeeg_7pvs4fz1nDW,"48329 E First St","Bars & Clubs,Food & Drink,Nightlife,Breweries",Oakridge,US,"",us/or/oakridge/48329efirstst/1003137225,43.74769,-122.45666,"","Brewers Union Local 180",97463,OR,"",""
AVwdJ1nbByjofQCxmDKN,"850 W Main St","Caterers,Bars & Pubs,Pubs,Restaurants,Breweries",Branford,US,"[{""day"":""Sun"",""hour"":""11:30 AM-01:00 AM""}]",us/ct/branford/850wmainst/855091539,41.276599,-72.837148,"","Sbc Restaurant-brewery-brnfrd",6405,CT,"",""
AVwdJ4WUkufWRAb522lx,"1030 University Ave","Cheese Shops,Grocery Stores & Supermarkets,Breweries,Beer & Ale Distributors,Beer & Ale Retail","San Diego",US,"",us/ca/sandiego/1030universityave/-836073506,32.748638,-117.154717,"","Ralphs Fresh Fare",92103,CA,"",""
AVwdRY4k_7pvs4fz4H0u,"2260 Moon Station Ct N W","Food & Drink,Breweries,Brewery",Kennesaw,US,"",us/ga/kennesaw/2260moonstationctnw/16193314,34.033405,-84.61684,"","Burnt Hickory Brewery",30144,GA,bhb_brews,http://burnthickorybrewery.com
AVwd9Qz_kufWRAb5-u65,"2526 Montana Ave B","Food & Drink,Breweries",Billings,US,"",us/mt/billings/2526montanaaveb/12365402,45.782345,-108.50198,"","Carter's Brewery and Tap Room",59101,MT,"",""
AVwdaCT7IN2L1WUfve__,"8120 Sepulveda Blvd",brewery,"Panorama City",US,"",us/ca/panoramacity/8120sepulvedablvd/345854549,34.221416,-118.467726,"","Triangle Liquor Store",91402,CA,"",""
AVwd8wyakufWRAb5-qYf,"201 Main St",Brewers,"Huntington Beach",US,"",us/ca/huntingtonbeach/201mainst/157275278,33.65835,-118.001209,"","Huntington Beach Beer Company",92648,CA,"",""
AVwem2uWByjofQCxzy_G,"6095 Montgomery Rd","Beer & Ale-Wholesale & Manufacturers,Brewery",Cincinnati,US,"[{""day"":""Monday, Friday - Saturday"",""hour"":""12:00 PM - 12:00 AM""},{""day"":""Thursday"",""hour"":""4:00 PM - 11:00 PM""},{""day"":""Sunday"",""hour"":""11:00 AM - 6:00 PM""},{""day"":""Tuesday - Wednesday"",""hour"":""4:00 PM - 10:00 PM""}]",us/pleasantridge/cincinnati/6095montgomeryrd/2024208365,39.18217,-84.42733,"","Nine Giant Brewing",45213,"Pleasant Ridge","",http://ninegiant.com
AVwemx_f_7pvs4fzEkdX,"804 N Collins St","Pool Halls,Brewers",Arlington,US,"",us/tx/arlington/804ncollinsst/523901585,32.746637,-97.09751,"","Hammer Time Pub & Billards",76011,TX,"",""
AVwdL0as_7pvs4fz3Jh2,"8816 Gulf Ct",brewery,Raleigh,US,"[{""day"":""Sun"",""hour"":""2:00 PM - 7:00 PM""},{""day"":""Fri - Sat"",""hour"":""2:00 PM - 11:00 PM""},{""day"":""Mon - Thu"",""hour"":""2:00 PM - 10:00 PM""}]",us/nc/raleigh/8816gulfct/-415939185,35.90363,-78.76252,"","Lonerider: Ales For Outlaws",27617,NC,"",""
AVwdIreqByjofQCxl2xt,"1031 D Churchill Downs Ct","Tours & Excursions,Brewers",Charlotte,US,"",us/nc/charlotte/1031dchurchilldownsct/538998874,35.188473,-80.79081,"","Charlotte Brews Cruise",28211,NC,"",""
AVwdCQFO_7pvs4fz1kv3,"1110 Interquest Pwky","Brewery and New American Restaurant","Colorado Springs",US,"[{""day"":""Mon - Wed, Sun"",""hour"":""11:00 AM - 9:00 PM""},{""day"":""Fri - Sat"",""hour"":""11:00 AM - 11:00 PM""},{""day"":""Thu"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Mon - Thu, Sun"",""hour"":""11:00 AM - 10:00 PM""}]",us/cospgs/coloradosprings/1110interquestpwky/723861620,38.99335525,-104.8116732,"","Colorado Mountain Brewery",80921,"Co Spgs",cmbrew,http://cmbreweryinterquest-hub.com
AVwdDK0skufWRAb51xb0,"808 W Main St","Breweries,Food & Drink",Ashland,US,"",us/badriverindianreservation/ashland/808wmainst/1105175146,46.587303,-90.892204,"","South Shore Brewery",54806,"Bad River Indian Reservation","",""
AVwdKgIY_7pvs4fz269n,"29000 Hesperian Blvd","Beverage Manufacturers,Bottlers,Breweries,Soda Fountain Equipment & Supplies,Wholesale Soda Fountain Equipment,Wholesale Beverage Dispensing Equipment",Hayward,US,"",us/ca/hayward/29000hesperianblvd/-582629047,37.611795,-122.084717,"","Pepsi Bottling Company",94545,CA,"",""
AVwdHqCu_7pvs4fz2dhV,"332 S W 5th St",Brewery,Redmond,US,"[{""day"":""Mon - Sun"",""hour"":""11:00 AM - 10:00 AM""}]",us/or/redmond/332sw5thst/2023528862,44.27404411,-121.1730409,"","Wild Ride Brewing",97756,OR,wildridebrewing,http://wildridebrew.com
AVwdJCPbkufWRAb52tZx,Southtown,"Food & Drink,Tours & Activities,Tours,Brewery Tours,Beer Tastings & Tours,Tour","San Antonio",US,"",us/tx/sanantonio/southtown/1359549491,29.481888,-98.63147,"","Taste This Culinary and Craft Brewery Tours",78210,TX,"",""
AVwcov3EkufWRAb5xYut,"10960 Wheatlands Ave","Brewery and Distillery",Santee,US,"[{""day"":""Mon - Thu, Sun"",""hour"":""Noon - 9:00 PM""},{""day"":""Fri - Sat"",""hour"":""Noon - 10:00 PM""}]",us/ca/santee/10960wheatlandsave/-1057237214,32.84627942,-116.9582416,"","Bns Brewing & Distillery",92071,CA,bnsbrewdistill,http://bnsbrewinganddistilling.com
AVwdENDH_7pvs4fz15vG,"900 Anders Ln","Brewer Equipment Supplies & Services,Beer & Ale Distributors",Kemah,US,"",us/tx/kemah/900andersln/2095177760,29.529096,-95.026796,"","B & S Brewers Guild",77565,TX,"",""
AVweMXwsByjofQCxwFbe,"1 Industrial Way","Breweries,Food & Drink",Portland,US,"",us/me/portland/1industrialway/32077614,43.70313,-70.31988,"","Bissell Brothers Brewing Company",4103,ME,"",""
AVwdDtSlkufWRAb513gn,"2235 S E 11th Ave","Breweries,Food & Drink",Portland,US,"",us/or/portland/2235se11thave/1758725431,45.50672,-122.65488,"","Baerlic Brewing Company",97214,OR,"",""
AVwdEDlpIN2L1WUfr1pP,"1157 N Marion Ave","Private Golf Courses,brewery",Seaside,US,"[{""day"":""Mon"",""hour"":""1:00 PM - 8:00 PM""},{""day"":""Wed - Thu"",""hour"":""1:00 PM - 8:00 PM""},{""day"":""Sat"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Sun"",""hour"":""11:00 AM - 8:00 PM""},{""day"":""Tue"",""hour"":""6:00 PM - 8:00 PM""}]",us/jewell/seaside/1157nmarionave/-1712141107,46.033095,-123.924,"","Gearhart Golf Links",97138,Jewell,captainneon,http://mcmenamins.com/373-mcmenamins-breweries-home
AVwcgRHM_7pvs4fzvyfi,"707 Portway Ave","Brewers,Brewery","Hood River",US,"[{""day"":""Wed - Thu, Sun"",""hour"":""11:30 AM - 9:00 PM""},{""day"":""Fri - Sat"",""hour"":""11:30 AM - 10:00 PM""}]",us/or/hoodriver/707portwayave/-1796843701,45.714895,-121.520532,"","Pfriem Family Brewers",97031,OR,pfriembeer,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJsytrETIm4lpVymsfm6PIw5ANoFzlQ56CvVb62wYQ3mCcwRMcpohWQLH1fQPuedbhItRp7QmVizhLl9KluFlrpxfDgXiaio-ThQAitc5XDW1n47U30Dr1nZvF5VLV5QF0IqkhWX2BrKNlzPaFRd6BM_7PijnbKhUIwHP254ZTywWu8Co9dKAZtSB0kZ1RinlRE3LqBqBs2FbG19VRZcL9eqFcEV174EF4GHHLJ4Kj32FNodoAgaepF2VBqPDL4c7cKzPWaR7oQB8CskeyJOSqpQ3FG2hwXL8HqqXJJPT_5eWcTRvhIjulKnawIAkjCBX-PBjs0uU6koFzMT_qkiViU3743RU7OF9JnRlTRyyqhPE&placement=listing_profile&cs_user=unknown&cs_session=09280acca43d99a952e03f07cfaa706ae8c81b5f,http://pfriembeer.com"
AVwdGuWF_7pvs4fz2TuW,"9 S Gateway Dr","Food Stores,Convenience Stores,Cigarettes Tobacco,Soda Fountain Shops,Variety Stores,Breweries,General Merchandise Stores,Coffeehouses,Gas Stations,Convenience Store, Gas Station, and Sandwich Place",Fredericksburg,US,"",us/fred/fredericksburg/9sgatewaydr/3642132,38.34421638,-77.49632746,"",Wawa,22406,Fred,wawa,https://www.wawa.com/?utm_campaign=Yext&utm_source=Yext&utm_medium=referral
AVwdnYQ8ByjofQCxq3WA,"135 Salem Ave","Food & Drink,Breweries",Roanoke,US,"",us/va/roanoke/135salemave/960410562,37.27267,-79.94397,"","Big Lick Brewing Company",24011,VA,"",""
AVwdnDzjIN2L1WUfxhWu,"801 N Plaza Dr","Restaurant,Brewery",Schaumburg,US,"[{""day"":""Mon - Thu"",""hour"":""11:00 am - 12:00 am""},{""day"":""Sunday"",""hour"":""10:00 AM - 8:00 PM""},{""day"":""Sun"",""hour"":""9:00 am - 12:00 am""},{""day"":""Sat"",""hour"":""Noon - Midnight""},{""day"":""Sun"",""hour"":""11:00 AM - 9:00 PM""},{""day"":""Fri - Sat"",""hour"":""11:00 am - 1:00 am""},{""day"":""Sunday"",""hour"":""10:00 AM - 9:00 PM""},{""day"":""Sun"",""hour"":""10:00 AM - 9:00 PM""},{""day"":""Saturday"",""hour"":""12:00 PM - 12:00 AM""},{""day"":""Sun"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Mon - Thu"",""hour"":""11:00 AM - Midnight""},{""day"":""Fri - Sat"",""hour"":""11:00 AM - 1:00 AM""}]",us/hoffmanestates/schaumburg/801nplazadr/1241605439,42.04384,-88.042177,"","Granite City Food and Brewery",60173,"Hoffman Estates",gcfb,http://www.gcfb.net
AVwdm5JckufWRAb57j5R,"110 N W Shenandoah Ave Hotel Roanoke & Conference Ctr","Private Tours,Wine Tours & Tastings,Food Tours,More,Food & Drink,Tours & Activities,Tours,Brewery Tours,Walking Tours,Tour",Roanoke,US,"",us/va/roanoke/110nwshenandoahavehotelroanokeconferencectr/737868734,37.27144,-79.93928,"","Roanoke Food Tours",24016,VA,"",""
